Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
20.01.2023,16:00,3EA2379,10,NET DEĞERLEME MAVİ BİRLİK,69 - 68,KADIKÖY İSTANBUL,D,ANKARA,Sinan Şamil Sam Spor Salonu,Youtube / TBF TV,SİBEL KOÇ,GÜNDOĞAN ALİ BALABAN,OĞUZHAN GÜZEL,RAHMAN CANGÜL,ASLI DİNÇEL,VEYSEL SİNAN TUNCER,AHMET BUĞRAHAN TÜRKER,FİLİZ UYGUN,Sinan Şamil Sam Spor Salonu
20.01.2023,16:00,3EA2364,10,EGE ÜNİVERSİTESİ DAÇKA,69 - 82,LİMA SPOR,A,İZMİR,Ege Üniversitesi Spor Salonu,,DERYA ÇELİK,BARIŞ ÖZTÜRK,ÖZKAN ALTINÖRS,TOLGA  AKSULAR,EMİNE KALKAN,SENEM ARIN KOCATÜRK,ERKAN TURAN,CEREN BARAN,Ege Üniversitesi Spor Salonu
20.01.2023,18:00,3EA2372,10,HIGH TOUCH HT,53 - 76,İLKLER ŞEHRİ UŞAK,B,İSTANBUL,Caferağa Spor Salonu,,MUSTAFA CANDEMİR TABAK,SALİH SERKAN KOÇAK,ARMAN ATLI,ENES HİKMET ERMANER,ESER FIRIL,EBRU ULUDOĞAN,MERVE SERDAR,FATMA GÖK,Caferağa Spor Salonu
21.01.2023,13:00,3EA2381,10,İSTANBUL BBSK,83 - 63,ÇORLU BELEDİYESİ,D,İSTANBUL,Cebeci  İBB Spor Salonu,,FATİH ERDOĞAN,MURAT GENÇ,ALPER OĞUZCAN CİRİT,VOLKAN  KILIÇ,SAMET AKYÜREK,EMRAH RİFAİ,MERT İĞDELİ,ZAFER RİFAİ,Cebeci  İBB Spor Salonu
21.01.2023,15:00,3EA2366,10,İSTANBUL EFENDİLERİ,79 - 69,KAPAKLI SPOR,A,İSTANBUL,Küçükçekmece Halkalı Spor Salonu,,AYGÜN AKGÜL,AHMET KÖSE,ZEKİ BAYRAM,HÜSEYİN OSMAN BÜYÜKGÖKSU,AYGÜN SEVGİL,TUĞÇE KAYA,FARUK RAMOĞLU,MERVE GÜLDAŞ,Küçükçekmece Halkalı Spor Salonu
21.01.2023,16:00,3EA2367,10,ETİMESGUT BELEDİYESİ,87 - 76,RINO SERAMİK PORSELEN,A,ANKARA,Devlet Bahçeli Eğitim Spor ve Yaşam Merkezi,Youtube / TBF TV,BUĞRA ÇAĞATAY SAVAŞ,MELİKŞAH MERCAN,GÖRKEM SÜZEN,NİYAZİ ALİŞAN,AYSU İNALTUN,SİBEL FAZLIOĞLU,UMUT AYBULUT,SİNA KÜÇÜKDİLEK,Devlet Bahçeli Eğitim Spor ve Yaşam Merkezi
21.01.2023,18:00,3EA2374,10,ÇAYIROVA BELEDİYESİ,86 - 75,SEMT77 YALOVA ACARSPOR,C,KOCAELİ,Çayırova Spor Salonu,Youtube / TBF TV,SEYHAN TOPALOĞLU,SÜLEYMAN EREN PEKDOĞAN,ALPEREN BAŞER,NAİM ÖZYEŞİLPINAR,SUDENUR DUMAN,TARIK ERDOĞAN,ERDEM ERGÜN,ERAY CİVELEK,Çayırova Spor Salonu
21.01.2023,18:00,3EA2378,10,ÜSKÜDAR BELEDİYESİ,133 - 79,BÜYÜK ANADOLU SPOR,C,İSTANBUL,Ünalan Muhsin Yazıcıoğlu Spor Merkezi,,AHMET BİLAL ÖZTÜRK,AHMET TAYLAN ÖZTÜRK,MİHRİBAN PEKER,TAYFUN AY,ALTAN CANDAN,ZEHRA AKAN,YEŞİM ÖZCAN ÖZTÜRK,ESER FIRIL,Ünalan Muhsin Yazıcıoğlu Spor Merkezi
21.01.2023,19:00,3EA2369,10,SARAY SPOR 1953,84 - 77,ANKARA ANADOLU BASKET,B,TEKİRDAĞ,Çerkezköy Belediyesi 29 Ekim Spor Kompleksi,,CANER BAHADIR,HÜSEYİN SÖYLEMEZOĞLU,CELAL GÖRMÜŞ,YAŞAR SİNAN ÇELİKOĞLU,DERYA GÜLBAHAR,ÖZLEM DELİCE,DERYA GÖROĞLU,SERAP MAVİSU,Çerkezköy Belediyesi 29 Ekim Spor Kompleksi
22.01.2023,15:00,3EA2373,10,KONYA BÜYÜKŞEHİR BELEDİYESPOR,58 - 63,KARŞIYAKA BELEDİYESPOR,B,KONYA,Konya Teknik Üniversitesi Spor Salonu,,AHMET BASRİ YILDIZ,BATUHAN KÜMÜKOĞLU,TAYFUN KARAKUM,LÜTFİYE TAŞPINAR,SULTAN MERVE AK,AYKUT ÇETİN,MÜŞERREF KELEŞ,SADETTİN YAMAN,Konya Teknik Üniversitesi Spor Salonu
