Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
28.02.2021,15:45,2EA4045,20,ANKARA ANADOLU BASKET,78 - 91,MERKEZEFENDİ BELEDİYESİ DENİZLİ BASKET,,ANKARA,TOBB ETÜ Spor Salonu,Youtube / TBF TV,İBRAHİM ALTINTAŞ,ABDULLAH KOPUTAN,BATUHAN KÜMÜKOĞLU,FİLİZ ÖGET,FUNDA KONCA,ONUR YEŞİLBAĞ,ANIL ENDER DURGUN,BİLAL UZGÖREN,TOBB ETÜ Spor Salonu
28.02.2021,17:30,2EA4041,20,KOCAELİ BŞB KAĞITSPOR,89 - 74,GLOBAL CONNECT TRAVEL DÜZCE,,KOCAELİ,Kocaeli Atatürk Spor Salonu,Youtube / TBF TV,TURGUT IŞIK,MEHMET ONUR SÖNMEZ,ALPER ELÇİKOCA,FİRDEVS EBRU ONARAN,SÜLEYMAN SIRRI YÜKSEL,KÜBRA AYDOĞAN,İSMET MUHAMMED DEMİRER,EBRU ÖZMEN,Kocaeli Atatürk Spor Salonu
1.03.2021,18:00,2EA4038,20,BÜYÜKŞEHİR HASTANESİ KONYASPOR BASKETBOL,82 - 55,SİGORTAM.NET,,KONYA,Selçuklu Belediyesi Spor Salonu,TRT SPOR 2,UĞUR ÖZEN,AHMET MURAT ARIKANLI,BATUHAN SÖYLEMEZOĞLU,LÜTFİYE TAŞPINAR,SADETTİN YAMAN,HÜSEYİN BAĞCI,AYKUT ÇETİN,SÜLEYMAN KEMAL HOROZOĞLU,Selçuklu Belediyesi Spor Salonu
5.03.2021,18:00,2EA4048,21,MAMAK BELEDİYESİ,93 - 76,KOCAELİ BŞB KAĞITSPOR,,ANKARA,Mamak Belediyesi Spor Salonu,TRT SPOR 2,İBRAHİM ALTINTAŞ,KEREM YILMAZ,İSMAİL BİNBİR,MUSTAFA KOCAEREN,SİMAY ÇAKMAK,FATİH ŞEN,SERDAR KARAGÜÇ,BİLAL UZGÖREN,Mamak Belediyesi Spor Salonu
6.03.2021,14:00,2EA4050,21,NADİR GOLD İSTANBUL BASKET,72 - 76,SAMSUNSPOR,,İSTANBUL,Gazanfer Bilge,Youtube / TBF TV,ÖNDER YILMAZ,MEHMET ONUR SÖNMEZ,ALPER ELÇİKOCA,ÖMER KESKİN,EROL TAHTAKESEN,YUSUF YELESDAĞ,NEŞE KIRAN,GÖKHAN BAŞARAN,Gazanfer Bilge
6.03.2021,15:45,2EA4053,21,MERKEZEFENDİ BELEDİYESİ DENİZLİ BASKET,100 - 54,AKHİSAR BELEDİYE BASKETBOL,,DENİZLİ,Pamukkale Üniversitesi Spor Salonu,Youtube / TBF TV,MURAT CİNER,ORKUN YURTTAŞ,MESUT ÖZTÜRK,MEHMET KANER,ZEHRA NUR TÜRK,MELEK ERYÜRÜK,ÖZLEM IŞIK İNAN,AHMET ERYÜRÜK,Pamukkale Üniversitesi Spor Salonu
6.03.2021,17:30,2EA4047,21,BUDO GEMLİK,85 - 81,BORNOVA BELEDİYESPOR,,BURSA,Gemlik Spor Salonu,Youtube / TBF TV,UĞUR ÖZEN,SEYHAN TOPALOĞLU,BENHÜR İRCEL,HAKAN BEŞTEPE,CEREN YAVUZ,ZEHRA PINAR ÖZGÜR,İREM ERGEN,ŞAFAK IRMAK SARAÇOĞLU,Gemlik Spor Salonu
7.03.2021,14:00,2EA4049,21,GLOBAL CONNECT TRAVEL DÜZCE,73 - 60,BALIKESİR BÜYÜKŞEHİR BELEDİYESPOR,,DÜZCE,Kalıcı Konutlar Merkez Spor Salonu,Youtube / TBF TV,ERHAN GÜRSEL,TOLGA EDİS,NAZLI ÇİSİL GÜNGÖR,ZAFER ÖZGÜN,UFUK DOĞANAY,EMRE ARSLAN,GÜLNİHAL ERDEM,MERT CAN YAZGELDİ,Kalıcı Konutlar Merkez Spor Salonu
7.03.2021,15:45,2EA4051,21,FİNAL SPOR,88 - 83,ANKARA ANADOLU BASKET,,BURSA,Naim Süleymanoğlu Spor Kompleksi,Youtube / TBF TV,TURGUT IŞIK,OZAN GÖNEN,AHMET KEMAL DİGİLLİ,EBRU ÖZTAŞKIRAN,SABRİYE ERKAPLAN,NİDA ECE TÜZÜK,SEVDA USTA,ESRA AL,Naim Süleymanoğlu Spor Kompleksi
7.03.2021,17:30,2EA4046,21,SİGORTAM.NET,83 - 84,MANİSA BÜYÜKŞEHİR BELEDİYE SPOR,,İSTANBUL,Gazanfer Bilge,Youtube / TBF TV,TUNÇTAN DURMUŞCAN,SERTAN KIRKLAR,MUHAMMET MUSTAFA AKILLIOĞLU,TUĞBA YURTSEVEN,EMRAH RİFAİ,YUSUF YELESDAĞ,HİLMİ CANKUT AYNAR,ALİ MALÇOK,Gazanfer Bilge
8.03.2021,18:00,2EA4052,21,SEMT77 YALOVASPOR,67 - 78,BÜYÜKŞEHİR HASTANESİ KONYASPOR BASKETBOL,,YALOVA,90. Yıl Spor Salonu,TRT SPOR 2,SAMİ ÖZEL,ABDULLAH KOPUTAN,MUHAMMED MURAT ZAFER,HAKAN AK,EMİNE AK,AYSEL GÜNER,GÜLEN SÖNMEZ,ANIL BIYIKOĞLU,90. Yıl Spor Salonu
12.03.2021,15:00,2EA4054,22,BORNOVA BELEDİYESPOR,72 - 69,SİGORTAM.NET,,İZMİR,Altındağ Atatürk Spor Kompleksi,TRT SPOR 2,SAMİ ÖZEL,UMUT ÖZGÜN ERGÜN,NİYAZİ YASİN KAHRAMAN,DİDEM SÜER,YELİZ SEZEN,CANSU ÇOBAN,ELİF KALENDER,SİNEM BİRTÜRK,Altındağ Atatürk Spor Kompleksi
13.03.2021,14:00,2EA4055,22,KOCAELİ BŞB KAĞITSPOR,72 - 74,BUDO GEMLİK,,KOCAELİ,Kocaeli Atatürk Spor Salonu,Youtube / TBF TV,ÖNDER YILMAZ,AHMET TANER İBİN,NİHAT ÇETİN,MEHMET İSMET BAYRİ,SEVGİ CANDAZ,OSMAN TUNAHAN TUNCER,YILDIZ BUĞDACI,ALEV KÖROĞLU,Kocaeli Atatürk Spor Salonu
13.03.2021,15:45,2EA4059,22,MANİSA BÜYÜKŞEHİR BELEDİYE SPOR,73 - 75,SEMT77 YALOVASPOR,,MANİSA,Muradiye Spor Salonu,Youtube / TBF TV,TEKİN ÖZÜBİR,OZAN GÖNEN,BURAK YILMAZ,DİDEM SÜER,ESRA HOZANLI,SALİH KARAKURT,SEZEN ÇATIKKAŞ,TUĞBERK ŞENGÜLDÜREN,Muradiye Spor Salonu
13.03.2021,17:30,2EA4061,22,ANKARA ANADOLU BASKET,74 - 85,AKHİSAR BELEDİYE BASKETBOL,,ANKARA,TOBB ETÜ Spor Salonu,Youtube / TBF TV,TUNÇTAN DURMUŞCAN,SERTAN KIRKLAR,KEREM YILMAZ,MUSTAFA KOCAEREN,SİBEL FAZLIOĞLU,SİNA KÜÇÜKDİLEK,İSMAİL FULSER,MURATCAN KOLÇAK,TOBB ETÜ Spor Salonu
14.03.2021,14:00,2EA4060,22,BÜYÜKŞEHİR HASTANESİ KONYASPOR BASKETBOL,52 - 87,MERKEZEFENDİ BELEDİYESİ DENİZLİ BASKET,,KONYA,Selçuklu Belediyesi Spor Salonu,Youtube / TBF TV,TURGUT IŞIK,ERHAN GÜRSEL,YİĞİT GÖNÜLTAŞ,LÜTFİYE TAŞPINAR,SADETTİN YAMAN,BEYTULLAH KARTAL,AYKUT ÇETİN,SÜLEYMAN KEMAL HOROZOĞLU,Selçuklu Belediyesi Spor Salonu
14.03.2021,15:45,2EA4058,22,FİNAL SPOR,67 - 62,NADİR GOLD İSTANBUL BASKET,,BURSA,Naim Süleymanoğlu Spor Kompleksi,Youtube / TBF TV,UĞUR ÖZEN,FATİH GÜLER,BATUHAN SÖYLEMEZOĞLU,EBRU ÖZTAŞKIRAN,SABRİYE ERKAPLAN,EMEL ÖZTÜRK,ADEM ÇATALKAŞ,BERNA EKBİÇ,Naim Süleymanoğlu Spor Kompleksi
14.03.2021,17:30,2EA4057,22,SAMSUNSPOR,83 - 78,GLOBAL CONNECT TRAVEL DÜZCE,,SAMSUN,Mustafa Dağıstanlı Spor Salonu,Youtube / TBF TV,YÜCEL ÇİLİNGİR,ABDULLAH KOPUTAN,MUHAMMED MURAT ZAFER,SEMİH KAYA,ÇAĞRI TEMUR,MERVE SERDAR,ESRA BAYZAT,HÜSEYİN MERT ŞEKER,Mustafa Dağıstanlı Spor Salonu
15.03.2021,18:00,2EA4056,22,BALIKESİR BÜYÜKŞEHİR BELEDİYESPOR,80 - 69,MAMAK BELEDİYESİ,,BALIKESİR,Kurtdereli Spor Salonu,TRT SPOR 2,MURAT CİNER,ORKUN YURTTAŞ,MESUT ÖZTÜRK,ELA ONAT,MUSA ÇALIŞKAN,NESLİHAN ÇOBAN,ESRA ÖZDEMİR,HAKAN KÜLAHLI,Kurtdereli Spor Salonu
19.03.2021,13:00,2EA4065,23,GLOBAL CONNECT TRAVEL DÜZCE,68 - 89,FİNAL SPOR,,DÜZCE,Kalıcı Konutlar Merkez Spor Salonu,TRT SPOR 2,SAMİ ÖZEL,SERTAN KIRKLAR,YİĞİT EMRE ŞİMŞEK,ERDEM DEMİRSOY,UFUK DOĞANAY,EMRE ARSLAN,GÖKHAN ŞANLI,MERTCAN AKGÜL,Kalıcı Konutlar Merkez Spor Salonu
20.03.2021,14:00,2EA4067,23,SEMT77 YALOVASPOR,84 - 76,BORNOVA BELEDİYESPOR,,YALOVA,90. Yıl Spor Salonu,Youtube / TBF TV,TUNÇTAN DURMUŞCAN,TOLGA EDİS,KEREM YILMAZ,ALPER ERİN,ELMAS DEMİREL AYDEMİR,AYSEL GÜNER,NAZMİYE BIYIKOĞLU,ANIL BIYIKOĞLU,90. Yıl Spor Salonu
