Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
29.12.2021,13:00,BGL1022,12,PINAR KARŞIYAKA,75 - 62,TEŞVİKİYE,B,İZMİR,Mustafa Kemal Atatürk Karşıyaka Spor Salonu,,ZAFER YILMAZ,MUSTAFA SELÇUK,ALİ RIZA PİNAT,DOĞAN HEPGÜVENDİK,DİLEK DOĞAN KARACA,HALDUN TAŞKAVAK,OSMAN ARKIN BARUTCU,ŞAHİN ŞANLI,Mustafa Kemal Atatürk Karşıyaka Spor Salonu
29.12.2021,14:00,BGL1015,12,ALİAĞA PETKİM SPOR,90 - 69,FMV IŞIK OKULLARI YALOVASPOR,A,İZMİR,Enka Spor Salonu,,ALPER ALTUĞ KÖSELERLİ,METİN ÜSTER,ATAKAN KOLCU,REŞAT ATAY,EBRU DIVRAK,ÖZGÜR TOPCU,SENEM ARIN KOCATÜRK,FATMA DÖNMEZ,Enka Spor Salonu
29.12.2021,14:00,BGL1018,12,BEŞİKTAŞ JK,82 - 70,GAZİANTEP BASKETBOL,B,İSTANBUL,Akatlar Spor ve Kültür Kompleksi,,OSMAN SİNAN İŞGÜDER,ALİ BARAN TECİRLİ,MERİÇ BAYAZIT,BURAK DEMİR,MEHMET KAPUCU,MERT İĞDELİ,NEŞE KIRAN,ALPKAN HACIYAKUPOĞLU,Akatlar Spor ve Kültür Kompleksi
29.12.2021,14:30,BGL1017,12,GELİŞİM KOLEJİ,113 - 62,BÜYÜKÇEKMECE BASKETBOL,A,İZMİR,Gelişim Koleji Spor Salonu,,UMUT ÖZGÜN ERGÜN,HAKAN YİĞİT,ASLI KOÇAK,BÜLENT GÖKÇE,MEHMET AKINCI,CEREN ARIKAN BAYKUŞ,OKAN ÇETİNBAŞ,İLAYDA DİNÇEL,Gelişim Koleji Spor Salonu
29.12.2021,15:30,BGL1016,12,FRUTTİ EXTRA BURSASPOR,74 - 80,FENERBAHÇE BEKO,A,BURSA,Barış Spor Salonu ve Gençlik Merkezi,,KEREM BAKİ,MUSTAFA ÇELTİKER,GÖKHAN EĞLENOĞLU,VEDAT DURGUT,DİDEM AYÇİÇEK,SEVDA USTA,CEMAL TANIŞMA,ŞAFAK IRMAK SARAÇOĞLU,Barış Spor Salonu ve Gençlik Merkezi
30.12.2021,13:00,BGL1014,12,GALATASARAY  NEF,91 - 82,TARSUS AMERİKAN KOLEJİ,A,İSTANBUL,Küçükçekmece Halkalı Spor Salonu,,MEHMET KARABİLECEN,MUHAMMED TURP,FATİH OĞUZHAN,EMİN FAZIL KESERATAR,AYBERK PARALI,GÜL URASLI,TUĞÇE KAYA,ESİN MÜEZZİNOĞLU,Küçükçekmece Halkalı Spor Salonu
30.12.2021,13:00,BGL1020,12,TED ANKARA KOLEJLİLER,82 - 55,AFYON BELEDİYESİ,B,ANKARA,Ankara Spor Salonu (Küçük),,MEHMET ŞAHİN,YILDIZ TURAN,ABDURRAHMAN İNAL,NİYAZİ ALİŞAN,SAMET CAN ALICI,AKIN AYTEKİN,ONUR YEŞİLBAĞ,VEYSEL SİNAN TUNCER,Ankara Spor Salonu (Küçük)
30.12.2021,14:00,BGL1021,12,PUSULAM KOLEJİ MERKEZEFENDİ BELEDİYESİ BASKET,76 - 104,TOFAŞ,B,DENİZLİ,Vali Recep Yazıcıoğlu Spor Salonu,,YİĞİT GÖNÜLTAŞ,BURAK MERT DEMİRTAŞ,ÖMER KALAYDIN,MEHMET KANER,SELİM KARAKAYA,GÜRCAN ELÇİ,MELEK ERYÜRÜK,DENİZ GÖKÇE İŞLEK,Vali Recep Yazıcıoğlu Spor Salonu
30.12.2021,16:00,BGL1013,12,TÜRK TELEKOM SPOR,69 - 99,ANADOLU EFES,A,ANKARA,Ankara Spor Salonu (Küçük),,AYTUĞ EKTİ,ALPER TACETTİN,OSMAN CAN GÜNDOĞDU,ERDEM EFE,SAMET CAN ALICI,AKIN AYTEKİN,ONUR YEŞİLBAĞ,VEYSEL SİNAN TUNCER,Ankara Spor Salonu (Küçük)
30.12.2021,18:30,BGL1019,12,DARÜŞŞAFAKA,78 - 73,BAHÇEŞEHİR KOLEJİ,B,İSTANBUL,Darüşşafaka Ayhan Şahenk Spor Salonu,,MEHMET KESERATAR,BARIŞ ÖZTÜRK,OSMAN YETİŞKİN,TAYFUN AY,PINAR ŞAHİN,HİLMİ CANKUT AYNAR,ŞERMİN NAZLIGÜL,ALİ MALÇOK,Darüşşafaka Ayhan Şahenk Spor Salonu
7.01.2022,13:00,BGL1029,13,PINAR KARŞIYAKA,62 - 71,TOFAŞ,B,İZMİR,Altındağ Atatürk Spor Kompleksi,,SEHER AYŞE NUR YAZICIOĞLU,HAKAN YİĞİT,ERKMEN KAYA,DOĞAN HEPGÜVENDİK,EBRU AYDIN,ALİ DEVECİ,MEHMET AKINCI,SİNEM BİRTÜRK,Altındağ Atatürk Spor Kompleksi
9.01.2022,13:00,BGL1032,13,AFYON BELEDİYESİ,60 - 94,BAHÇEŞEHİR KOLEJİ,B,AFYONKARAHİSAR,Prof. Dr. Veysel Eroğlu Spor Salonu,,BATUHAN SÖYLEMEZOĞLU,NUR AKÇA,YUSUF SARPER DAĞLI,KAAN GENCER,ÖZGE ŞAHİN,HASAN ALİ TUTAR,FATMA BETÜL İŞSİZ,HASAN GÖRDES,Prof. Dr. Veysel Eroğlu Spor Salonu
