Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
22.11.2017,12:30,2BA2593,06,İSTANBULGÜCÜ,54 - 44,FENERBAHÇE GELİŞİM,,İSTANBUL,Caferağa Spor Salonu,,HAKAN GEREY,ECE AKMAN,BURAK ERKAN,,ESER FIRIL,EBRU ULUDOĞAN,SEDA İŞLER,OSMAN OKUDAN,Caferağa Spor Salonu
11.11.2017,15:00,2BA2604,07,ÇANKAYA ÜNİVERSİTESİ,81 - 79,MERSİN BASKETBOL,,ANKARA,Arı Koleji Olimpik Spor Salonu,Youtube / TBF TV,ELİF İNCİ,EBUBEKİR KILIÇ,SERAY AK,,,SİBEL DÖRTKOL CANLI,SİNA KÜÇÜKDİLEK,,Arı Koleji Olimpik Spor Salonu
11.11.2017,17:00,2BA2602,07,FENERBAHÇE GELİŞİM,51 - 91,BAYRAKLI BELEDİYESİ,,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,,MURAT GENÇ,ÖMER SARI,BATUHAN MERT GÜL,,HİLMİ CANKUT AYNAR,ESER FIRIL,ALTAN CANDAN,YEŞİM ÖZCAN ÖZTÜRK,Fenerbahçe Metro Enerji Spor Salonu
11.11.2017,17:00,2BA2603,07,EDİRNE BLD. EDİRNESPOR,59 - 56,YALOVA VİP,,EDİRNE,Mimar Sinan Spor Salonu,,ABDULLAH UYANIK,NİHAT KARA,CİHAN CEYLAN,,MERVE EMRE,ELİF ÖÇAL,TUNA TAŞ,GAMZE ERSOY,Mimar Sinan Spor Salonu
11.11.2017,17:00,2BA2600,07,İZMİT BELEDİYESPOR,57 - 59,EDREMİT BLD. GÜRESPOR,,KOCAELİ,Kocaeli Atatürk Spor Salonu,,HAVVA MİRHAN ATEŞER,METİN AKSOYAK,GÖZDE SANCAR,,SEVGİ CANDAZ,BUSEGÜL ÇAY,MUSTAFA SALMAN,UMUT KORKUT,Kocaeli Atatürk Spor Salonu
12.11.2017,13:00,2BA2608,07,MERSİN BŞB.GELİŞİM,55 - 71,KIRÇİÇEĞİ BODRUM BASKETBOL,,MERSİN,Servet Tazegül Spor Salonu,,EDA DEMİR,HAKAN GEREY,NUR AKÇA,,KÜBRA GÜNGÖR,LEVENT YORULMAZ,SADIK ŞAHİN,SİNEM DENİZ,Servet Tazegül Spor Salonu
12.11.2017,14:00,2BA2605,07,BURSA BŞB. BUDO,80 - 76,ELAZIĞ İL ÖZEL İDARE,,BURSA,Yıldırım Şahin Başol Spor Kompleksi,,SALİH ARDA UNUL,ECE AKMAN,MUSTAFA ÇELTİKER,,BÜŞRA CİN,FATİH DURGUT,HASAN YILDIZ,ESRA SOLAK,Yıldırım Şahin Başol Spor Kompleksi
12.11.2017,14:00,2BA2601,07,URLA BELEDİYESİ,66 - 54,İSTANBULGÜCÜ,,İZMİR,12 Eylül Spor Salonu,,SEDEF YARICI,EYYÜP AYHAN,AHMET BİLAL ÖZTÜRK,,FATİH ÖZEN,GÜNAY ALPUĞUZ,ELİF KALENDER,ÖZGE GÜNKIZIL,12 Eylül Spor Salonu
17.11.2017,13:00,2BA2611,08,İSTANBULGÜCÜ,50 - 44,MERSİN BŞB.GELİŞİM,,İSTANBUL,Caferağa Spor Salonu,,METİN AKSOYAK,TANER ŞEKER,ALİ OSMAN KANIK,,BEGÜM SAVAŞ,EBRU ULUDOĞAN,ESER FIRIL,EYLÜL DEDE,Caferağa Spor Salonu
17.11.2017,18:00,2BA2610,08,BAYRAKLI BELEDİYESİ,69 - 63,URLA BELEDİYESİ,,İZMİR,Bayraklı Mustafa Kemal Atatürk Spor Salonu,,YUSUF SARPER DAĞLI,SERAY AK,NUR AKÇA,,SİBEL DÖŞEMECİ,DENİZ TAN,FATMA DÖNMEZ,ERHAN AYDIN,Bayraklı Mustafa Kemal Atatürk Spor Salonu
18.11.2017,15:00,2BA2615,08,EDREMİT BLD. GÜRESPOR,73 - 63,BURSA BŞB. BUDO,,BALIKESİR,Edremit Spor Salonu,Youtube / TBF TV,SEDEF YARICI,HAKAN GEREY,AHMET BİLAL ÖZTÜRK,,NESLİHAN ÇOBAN,IŞIL ÖZKAN,OGÜN KURTULUŞ,YAĞMUR CEREN KARAGÖZ,Edremit Spor Salonu
18.11.2017,16:00,2BA2616,08,ELAZIĞ İL ÖZEL İDARE,75 - 72,ÇANKAYA ÜNİVERSİTESİ,,ELAZIĞ,Elazığ İl Özel İdare S.S.,,ABDULLAH UYANIK,MURAT GENÇ,ÖMER SARI,,SEMANUR BOZKURT,AYŞE GÜNHAN,FATMA SELCEN HATİPOĞLU,DİDEM YAVUZ SÖYLER,Elazığ İl Özel İdare S.S.
18.11.2017,17:00,2BA2614,08,FERKO ILGAZ HOTEL KBSK,58 - 67,İZMİT BELEDİYESPOR,,KASTAMONU,Hüsnü Tandoğan Spor Salonu,,ELİF İNCİ,NİHAT KARA,BATUHAN SÖYLEMEZOĞLU,,BİRCAN EVRİM ARSLAN,METİN GÖKGÖZ,SUAT KARKACIOĞLU,İRFAN KÜTÜKOĞLU,Hüsnü Tandoğan Spor Salonu
18.11.2017,17:00,2BA2609,08,YALOVA VİP,82 - 85,FENERBAHÇE GELİŞİM,,YALOVA,90. Yıl Spor Salonu,,HAVVA MİRHAN ATEŞER,GÖZDE SANCAR,MURAT YURTSEVER,,GÖKÇEN ŞAHİN,,,,90. Yıl Spor Salonu
19.11.2017,14:00,2BA2617,08,MERSİN BASKETBOL,73 - 61,EDİRNE BLD. EDİRNESPOR,,MERSİN,Servet Tazegül Spor Salonu,,ÖZKAN TALO,SEREN ÇEŞİT,ALİHAN CİVELEK,,MELDA KÖKLÜER,MEHMET ALİ KÖROĞLU,SÜREYYA KANALICI,BİLGEN AYDIN,Servet Tazegül Spor Salonu
24.11.2017,14:00,2BA2622,09,ÇANKAYA ÜNİVERSİTESİ,67 - 54,EDREMİT BLD. GÜRESPOR,,ANKARA,Arı Koleji Olimpik Spor Salonu,Youtube / TBF TV,NİHAT KARA,YUSUF SARPER DAĞLI,ECE AKMAN,,EBRU DEMİR,TUNCER ULUŞEKER,ONUR YEŞİLBAĞ,BERKSU ÖZBEY,Arı Koleji Olimpik Spor Salonu
24.11.2017,17:00,2BA2620,09,FENERBAHÇE GELİŞİM,46 - 90,MERSİN BASKETBOL,,İSTANBUL,Fenerbahçe Koleji Spor Salonu,,AHMET BİLAL ÖZTÜRK,BATUHAN MERT GÜL,MÜNEVVER ÖZEMRE,,BEGÜM SAVAŞ,DEMET ULUCUTSOY,BEKİR BAHÇE,TOLGAY ÖZCAN,Fenerbahçe Koleji Spor Salonu
25.11.2017,16:00,2BA2621,09,EDİRNE BLD. EDİRNESPOR,63 - 54,ELAZIĞ İL ÖZEL İDARE,,EDİRNE,Mimar Sinan Spor Salonu,,EYYÜP AYHAN,NUR AKÇA,SELENA GAMZE ÖGET ÇERÇİ,,MERVE EMRE,DENİZ AZAZ,TUNA TAŞ,DENİZ TAŞDEMİR BULUR,Mimar Sinan Spor Salonu
25.11.2017,17:00,2BA2623,09,FERKO ILGAZ HOTEL KBSK,62 - 70,MERSİN ÜNİVERSİTESİ,,KASTAMONU,Hüsnü Tandoğan Spor Salonu,,HAKAN GEREY,SEDEF YARICI,CİHAN CEYLAN,,FATMA HURİYE HIRLI,HAMDİ KICIROĞLU,SEDA DIRAĞ,ERCAN ÇİÇEK,Hüsnü Tandoğan Spor Salonu
25.11.2017,17:00,2BA2618,09,İZMİT BELEDİYESPOR,77 - 72,BURSA BŞB. BUDO,,KOCAELİ,Kocaeli Atatürk Spor Salonu,,EDA DEMİR,MURAT GENÇ,SEREN ÇEŞİT,,BUSEGÜL ÇAY,AYCAN PEKER,SEVGİ BOZKURT ÇALIŞKAN,KÜBRA AYDOĞAN,Kocaeli Atatürk Spor Salonu
26.11.2017,14:00,2BA2619,09,URLA BELEDİYESİ,72 - 45,YALOVA VİP,,İZMİR,12 Eylül Spor Salonu,,SALİH ARDA UNUL,ALİ OSMAN KANIK,MUSTAFA ÇELTİKER,,FATİH ÖZEN,SİNEM BİRTÜRK,ÖZGE GÜNKIZIL,SEVERCAN GÜVEN,12 Eylül Spor Salonu
26.11.2017,14:00,2BA2626,09,MERSİN BŞB.GELİŞİM,66 - 49,BAYRAKLI BELEDİYESİ,,MERSİN,Servet Tazegül Spor Salonu,,HAVVA MİRHAN ATEŞER,ALİHAN CİVELEK,NECMETTİN ULUÖZLÜ,,FATMA ITIR ÖNCEL,MELDA KÖKLÜER,LEVENT YORULMAZ,KÜBRA GÜNGÖR,Servet Tazegül Spor Salonu
28.11.2017,17:00,2BA2631,10,MERSİN ÜNİVERSİTESİ,60 - 68,İZMİT BELEDİYESPOR,,MERSİN,Mersin Üniversitesi Spor Salonu,,BATUHAN MERT GÜL,EYYÜP AYHAN,NUR AKÇA,,MELEK MERVE SÖYLEMEZ,FİKRET KARAYAĞMURLU,SADIK ŞAHİN,MELDA KÖKLÜER,Mersin Üniversitesi Spor Salonu
28.11.2017,18:00,2BA2633,10,EDREMİT BLD. GÜRESPOR,66 - 49,EDİRNE BLD. EDİRNESPOR,,BALIKESİR,Edremit Spor Salonu,,MURAT GENÇ,SALİH ARDA UNUL,ALİ OSMAN KANIK,,NESLİHAN ÇOBAN,IŞIL ÖZKAN,MUSA ÇALIŞKAN,YAĞMUR CEREN KARAGÖZ,Edremit Spor Salonu
